time,position,angle,control_input
1.443021535873413,-69.07407407407408,6.220353454107791,-37
1.4540910720825195,-68.81481481481481,6.220353454107791,-39
1.464554786682129,-68.33333333333333,6.225589441863773,-41
1.47544264793396,-67.77777777777777,6.230825429619756,-43
1.4863626956939697,-67.22222222222223,6.230825429619756,-45
1.4971323013305664,-66.62962962962963,6.23606141737574,-46
1.5074331760406494,-66.07407407407408,6.241297405131722,-48
1.5182597637176514,-65.33333333333333,6.241297405131722,-50
1.5287506580352783,-64.51851851851852,6.246533392887705,-52
1.5392272472381592,-63.629629629629626,6.251769380643688,-54
1.5497181415557861,-62.629629629629626,6.251769380643688,-55
1.5605311393737793,-61.51851851851852,6.257005368399671,-57
1.5710928440093994,-60.44444444444444,6.257005368399671,-59
1.5819072723388672,-59.25925925925926,6.262241356155655,-61
1.592381477355957,-58.03703703703704,6.262241356155655,-62
1.6028850078582764,-56.851851851851855,6.267477343911637,-64
1.6135601997375488,-55.592592592592595,6.272713331667621,-65
1.6240863800048828,-54.370370370370374,6.272713331667621,-67
1.6346995830535889,-53.148148148148145,6.277949319423604,-68
1.6454501152038574,-51.851851851851855,6.277949319423604,-70
1.6564691066741943,-50.44444444444444,0.0,-71
1.6672635078430176,-48.888888888888886,0.0,-72
1.677938461303711,-47.2962962962963,0.005235987755982988,-74
1.6887149810791016,-45.629629629629626,0.005235987755982988,-75
1.6993458271026611,-43.925925925925924,0.005235987755982988,-76
1.7098455429077148,-42.22222222222222,0.010471975511965976,-77
1.720649003982544,-40.407407407407405,0.010471975511965976,-78
1.731651782989502,-38.592592592592595,0.010471975511965976,-80
1.7422382831573486,-36.925925925925924,0.015707963267948967,-80
1.7525980472564697,-35.22222222222222,0.015707963267948967,-81
1.763077974319458,-33.2962962962963,0.015707963267948967,-82
1.7736961841583252,-31.185185185185187,0.015707963267948967,-83
1.7842423915863037,-29.074074074074073,0.015707963267948967,-84
1.7948968410491943,-26.925925925925927,0.015707963267948967,-85
1.8056466579437256,-24.703703703703702,0.015707963267948967,-85
1.8163390159606934,-22.51851851851852,0.015707963267948967,-86
1.8269219398498535,-20.40740740740741,0.015707963267948967,-86
1.8374948501586914,-18.185185185185187,0.015707963267948967,-87
1.8484373092651367,-15.777777777777779,0.015707963267948967,-87
1.858975887298584,-13.407407407407407,0.015707963267948967,-88
1.869598150253296,-11.074074074074074,0.015707963267948967,-88
1.8805837631225586,-8.703703703703704,0.015707963267948967,-88
1.890977382659912,-6.407407407407407,0.015707963267948967,-88
1.9018504619598389,-4.0,0.015707963267948967,-88
1.912501573562622,-1.5925925925925926,0.010471975511965976,-88
1.923116683959961,0.7777777777777778,0.010471975511965976,-88
1.9337332248687744,3.074074074074074,0.010471975511965976,-88
1.9442503452301025,5.333333333333333,0.010471975511965976,-88
1.9547483921051025,7.481481481481482,0.010471975511965976,-88
1.9654767513275146,9.703703703703704,0.010471975511965976,-87
1.9762394428253174,12.037037037037036,0.005235987755982988,-87
1.9870543479919434,14.407407407407407,0.005235987755982988,-87
1.9977397918701172,16.74074074074074,0.005235987755982988,-86
2.0084855556488037,19.074074074074073,0.005235987755982988,-86
2.019286870956421,21.40740740740741,0.005235987755982988,-85
2.0302517414093018,23.62962962962963,0.0,-84
2.0407824516296387,25.74074074074074,0.0,-83
2.0514235496520996,27.962962962962962,0.0,-83
2.061940908432007,30.14814814814815,0.0,-82
2.0725483894348145,32.22222222222222,0.0,-81
2.0833375453948975,34.2962962962963,0.0,-80
2.094006061553955,36.2962962962963,0.0,-79
2.104851722717285,38.25925925925926,0.0,-78
2.11580228805542,40.148148148148145,0.0,-76
2.1264488697052,42.074074074074076,0.0,-75
2.1369588375091553,43.888888888888886,0.0,-74
2.147791624069214,45.7037037037037,0.0,-72
2.1585466861724854,47.44444444444444,0.0,-71
2.1691346168518066,49.148148148148145,0.0,-69
2.1796061992645264,50.629629629629626,0.0,-68
2.1901772022247314,52.03703703703704,0.0,-66
2.200819253921509,53.44444444444444,0.0,-64
2.211530923843384,54.925925925925924,0.005235987755982988,-63
2.22257661819458,56.48148148148148,0.005235987755982988,-61
2.2329928874969482,57.925925925925924,0.005235987755982988,-59
2.2434170246124268,59.25925925925926,0.005235987755982988,-57
2.253976583480835,60.592592592592595,0.010471975511965976,-55
2.264892816543579,61.888888888888886,0.010471975511965976,-53
2.275463104248047,63.0,0.010471975511965976,-51
2.286273241043091,64.11111111111111,0.015707963267948967,-49
2.2968828678131104,65.03703703703704,0.015707963267948967,-47
2.307804584503174,65.81481481481481,0.020943951023931952,-45
2.3184280395507812,66.55555555555556,0.020943951023931952,-42
2.329072952270508,67.03703703703704,0.02617993877991494,-40
2.33986234664917,67.44444444444444,0.031415926535897934,-38
2.350698947906494,67.81481481481481,0.031415926535897934,-35
2.3610148429870605,68.11111111111111,0.03665191429188092,-33
2.3720712661743164,68.51851851851852,0.041887902047863905,-31
2.382662057876587,68.96296296296296,0.041887902047863905,-28
2.3936662673950195,69.33333333333333,0.047123889803846894,-26
2.4042775630950928,69.44444444444444,0.05235987755982988,-23
2.415191411972046,69.51851851851852,0.05235987755982988,-21
2.4256911277770996,69.5925925925926,0.057595865315812865,-18
2.436255931854248,69.62962962962963,0.06283185307179587,-15
2.446812152862549,69.66666666666667,0.06283185307179587,-13
2.4571945667266846,69.66666666666667,0.06806784082777885,-10
2.478388786315918,69.66666666666667,0.07330382858376185,-5
2.510061025619507,69.66666666666667,0.07853981633974483,2
2.5525424480438232,69.66666666666667,0.08377580409572781,13
2.6153903007507324,69.5925925925926,0.08377580409572781,29
2.6260476112365723,69.33333333333333,0.08377580409572781,32
2.6368119716644287,69.0,0.08377580409572781,35
2.6475026607513428,68.66666666666667,0.07853981633974483,37
2.6580119132995605,68.37037037037037,0.07853981633974483,40
2.6686959266662598,67.88888888888889,0.07853981633974483,43
2.679607391357422,67.4074074074074,0.07853981633974483,45
2.6902787685394287,66.74074074074075,0.07330382858376185,48
2.701183319091797,66.0,0.07330382858376185,51
2.711893081665039,65.22222222222223,0.07330382858376185,53
2.7223379611968994,64.4074074074074,0.07330382858376185,56
2.7329208850860596,63.370370370370374,0.07330382858376185,58
2.7434206008911133,62.2962962962963,0.06806784082777885,61
2.753948211669922,61.074074074074076,0.06806784082777885,63
2.7644612789154053,59.77777777777778,0.06806784082777885,65
2.774930238723755,58.44444444444444,0.06806784082777885,68
2.7857284545898438,57.111111111111114,0.06806784082777885,70
2.7962377071380615,55.81481481481482,0.06283185307179587,72
2.8069279193878174,54.44444444444444,0.06283185307179587,74
2.81760311126709,52.96296296296296,0.06283185307179587,77
2.8281538486480713,51.333333333333336,0.057595865315812865,79
2.8389792442321777,49.629629629629626,0.057595865315812865,81
2.8494627475738525,47.851851851851855,0.057595865315812865,83
2.8601326942443848,45.96296296296296,0.057595865315812865,85
2.8706343173980713,43.925925925925924,0.05235987755982988,87
2.881127119064331,41.851851851851855,0.05235987755982988,89
2.8917088508605957,39.74074074074074,0.05235987755982988,91
2.9025588035583496,37.51851851851852,0.05235987755982988,92
2.9131510257720947,35.22222222222222,0.05235987755982988,94
2.9235916137695312,32.77777777777778,0.05235987755982988,96
2.934216022491455,30.22222222222222,0.05235987755982988,97
2.9448256492614746,27.666666666666668,0.047123889803846894,99
2.9558026790618896,24.925925925925927,0.047123889803846894,100
2.966822385787964,22.14814814814815,0.047123889803846894,102
2.9777543544769287,19.296296296296298,0.047123889803846894,103
2.9885289669036865,16.444444444444443,0.047123889803846894,104
2.99906587600708,13.518518518518519,0.047123889803846894,105
3.0100831985473633,10.518518518518519,0.047123889803846894,107
3.0207760334014893,7.666666666666667,0.041887902047863905,108
3.0317351818084717,4.777777777777778,0.041887902047863905,109
3.042386770248413,1.8148148148148149,0.041887902047863905,109
3.0555150508880615,-1.8518518518518519,0.041887902047863905,110
3.0660927295684814,-4.851851851851852,0.041887902047863905,111
3.0767130851745605,-7.851851851851852,0.03665191429188092,112
3.087747097015381,-11.074074074074074,0.03665191429188092,112
3.098287343978882,-14.148148148148149,0.03665191429188092,113
3.108982801437378,-17.25925925925926,0.03665191429188092,113
3.1195547580718994,-20.40740740740741,0.031415926535897934,113
3.1307287216186523,-23.814814814814813,0.031415926535897934,114
3.1417436599731445,-27.11111111111111,0.031415926535897934,114
3.1523654460906982,-30.444444444444443,0.031415926535897934,114
3.1634209156036377,-33.81481481481482,0.02617993877991494,114
3.174281358718872,-37.03703703703704,0.02617993877991494,114
3.1850788593292236,-40.2962962962963,0.02617993877991494,113
3.1958072185516357,-43.48148148148148,0.020943951023931952,113
3.2063708305358887,-46.629629629629626,0.020943951023931952,113
3.2173705101013184,-49.96296296296296,0.020943951023931952,112
3.2278854846954346,-53.111111111111114,0.015707963267948967,112
3.238241195678711,-56.25925925925926,0.015707963267948967,111
3.2489330768585205,-59.51851851851852,0.015707963267948967,110
3.259352684020996,-62.666666666666664,0.010471975511965976,110
3.269672155380249,-65.85185185185185,0.010471975511965976,109
3.280349016189575,-69.07407407407408,0.005235987755982988,108
3.2906224727630615,-72.18518518518519,0.005235987755982988,107
3.3010385036468506,-75.22222222222223,0.005235987755982988,106
3.3118252754211426,-78.37037037037037,0.0,105
3.322169780731201,-81.25925925925925,0.0,103
3.3329217433929443,-84.11111111111111,6.277949319423604,102
3.3433938026428223,-86.85185185185185,6.272713331667621,101
3.353757619857788,-89.5925925925926,6.272713331667621,99
3.3645875453948975,-92.48148148148148,6.267477343911637,98
3.375030994415283,-95.11111111111111,6.267477343911637,96
3.385812997817993,-97.77777777777777,6.262241356155655,94
3.3968188762664795,-100.48148148148148,6.257005368399671,92
3.4070796966552734,-102.88888888888889,6.251769380643688,90
3.4174764156341553,-105.29629629629629,6.251769380643688,89
3.4278626441955566,-107.5925925925926,6.246533392887705,87
3.438493251800537,-109.88888888888889,6.241297405131722,84
3.4490578174591064,-111.96296296296296,6.241297405131722,82
3.4594807624816895,-114.0,6.23606141737574,80
3.4698734283447266,-116.11111111111111,6.230825429619756,78
3.480762243270874,-118.29629629629629,6.225589441863773,75
3.4911611080169678,-120.22222222222223,6.225589441863773,73
3.5015549659729004,-121.96296296296296,6.220353454107791,71
3.5124924182891846,-123.66666666666667,6.215117466351808,68
3.522754192352295,-125.18518518518519,6.2098814785958245,66
